Epochs,Validation Scores,Validation Running Scores,train
50,,45.45454545454545,
51,,54.54545454545455,
52,,48.484848484848484,
53,,52.38095238095238,
54,,50.64935064935065,
55,,33.76623376623377,
56,,59.74025974025974,
57,,57.57575757575758,
58,,52.38095238095238,
59,,38.96103896103896,
60,,54.54545454545455,
61,,38.52813852813853,
62,,54.97835497835498,
63,,46.753246753246756,
64,,60.17316017316017,
65,,33.76623376623377,
66,,52.38095238095238,
67,,35.064935064935064,
68,,64.5021645021645,
69,,61.03896103896104,
70,,55.41125541125541,
71,,64.06926406926407,
72,,46.32034632034632,
73,,58.00865800865801,
74,,56.70995670995671,
75,,62.33766233766234,
76,,46.32034632034632,
77,,58.874458874458874,
78,,57.57575757575758,
79,,51.082251082251084,
80,,49.78354978354978,
81,,66.66666666666667,
82,,53.67965367965368,
83,,20.346320346320347,
0,,,16.938110749185668
1,,,24.321389793702497
2,,,31.596091205211728
3,,,32.46471226927253
4,,,38.327904451682954
5,,,39.19652551574376
6,,,42.01954397394137
7,,,42.88816503800217
8,,,44.299674267100976
9,,,44.62540716612378
10,,,46.25407166123779
11,,,45.27687296416938
12,,,49.185667752442995
13,,,47.991313789359396
14,,,48.9685124864278
15,,,49.5114006514658
16,,,50.5971769815418
17,,,52.66015200868621
18,,,52.11726384364821
19,,,50.705754614549406
20,,,53.74592833876221
21,,,53.20304017372421
22,,,55.80890336590662
23,,,54.071661237785015
24,,,54.39739413680782
25,,,59.066232356134634
26,,,57.65472312703583
27,,,56.243213897937025
28,,,59.71769815418024
29,,,59.39196525515744
30,,,59.82627578718784
31,,,62.10640608034745
32,,,60.47774158523344
33,,,60.47774158523344
34,,,63.300760043431055
35,,,63.73507057546146
36,,,60.91205211726384
37,,,66.55808903365907
38,,,62.64929424538545
39,,,64.16938110749186
40,,,65.03800217155266
41,,,66.66666666666667
42,,,64.82084690553746
43,,,67.86102062975027
44,,,68.94679695982627
45,,,66.55808903365907
46,,,68.18675352877307
47,,,67.31813246471226
48,,,68.51248642779588
49,,,69.59826275787188
50,,,70.03257328990227
51,,,69.81541802388708
52,,,71.11834961997829
53,,,69.05537459283387
54,,,69.92399565689468
55,,,71.11834961997829
56,,,70.14115092290989
57,,,73.50705754614549
58,,,71.00977198697069
59,,,74.2671009771987
60,,,76.0043431053203
61,,,74.5928338762215
62,,,72.9641693811075
63,,,73.0727470141151
64,,,73.0727470141151
65,,,74.7014115092291
66,,,74.0499457111835
67,,,75.1357220412595
68,,,76.2214983713355
69,,,77.85016286644951
70,,,76.8729641693811
71,,,75.0271444082519
72,,,78.50162866449512
73,,,78.0673181324647
74,,,76.43865363735071
75,,,76.0043431053203
76,,,79.04451682953312
77,,,78.28447339847992
78,,,76.43865363735071
79,,,80.02171552660153
80,,,77.85016286644951
81,,,77.0901194353963
82,,,67.86102062975027
83,,,69.48968512486428
