Epochs,Normal Epoch Times,PAI Epoch Times
0,80.75265121459961,
1,35.94803595542908,
2,39.30859637260437,
3,59.29109477996826,
4,37.21830081939697,
5,35.99127507209778,
6,39.75373291969299,
7,32.710284948349,
8,32.62339663505554,
9,33.34952449798584,
10,33.11496043205261,
11,33.74871206283569,
12,32.877774477005005,
13,33.350698709487915,
14,37.68015694618225,
15,36.39714241027832,
16,37.70860052108765,
17,38.32148098945618,
18,39.91929531097412,
19,36.13999676704407,
20,35.50411295890808,
21,35.63557529449463,
22,34.03230094909668,
23,33.61586308479309,
24,31.691043615341187,
25,33.156044721603394,
26,32.42845296859741,
27,34.83957862854004,
28,34.09636044502258,
29,35.6893846988678,
30,35.949732542037964,
31,35.15916109085083,
32,32.438441038131714,
33,33.54406499862671,
34,32.13205146789551,
35,32.82059049606323,
36,34.16034436225891,
37,33.78756594657898,
38,33.855770111083984,
39,34.931416749954224,
40,35.22628211975098,
41,33.733909368515015,
42,32.954975605010986,
43,35.85174870491028,
44,36.31892800331116,
45,35.076573610305786,
46,35.47678756713867,
47,36.002739667892456,
48,36.63811254501343,
49,35.70594143867493,
50,36.408849239349365,
51,36.1872878074646,
52,35.59678077697754,
53,37.162638425827026,
54,34.63941764831543,
55,36.42152786254883,
56,35.6415114402771,
57,36.699082374572754,
58,36.18050146102905,
59,35.65356111526489,
60,36.989898920059204,
61,39.48434233665466,
62,36.61877989768982,
63,46.01295590400696,
