Wall time,Step,Value
1768405428.4663541,0,0.5048859119415283
1768405529.3636189,1,0.04953625798225403
1768405547.0305393,2,0.04953625798225403
1768405550.5616734,3,0.04953625798225403
1768405588.0600197,4,0.04953625798225403
1768405603.221655,5,0.04953625798225403
1768405615.8502567,6,0.04953625798225403
1768405629.523521,7,0.04953625798225403
1768405637.0702653,8,0.04953625798225403
1768405646.0485034,9,0.04953625798225403
1768405651.836348,10,0.04953625798225403
1768405661.5531926,11,0.04953625798225403
1768405679.42388,12,0.04953625798225403
1768405694.0453079,13,0.04953625798225403
1768405697.926764,14,0.04953625798225403
1768405711.5994582,15,0.04953625798225403
1768405720.26198,16,0.04953625798225403
1768405733.3215597,17,0.04953625798225403
1768405749.5538037,18,0.04953625798225403
1768405763.5673597,19,0.04953625798225403
1768405772.7186224,20,0.04953625798225403
1768405798.9764292,21,0.04953625798225403
1768405810.497069,22,0.04953625798225403
1768405818.6819246,23,0.04953625798225403
1768405822.417138,24,0.04953625798225403
1768405832.1899362,25,0.04953625798225403
1768405845.1268802,26,0.04953625798225403
1768405854.0815115,27,0.04953625798225403
1768405860.0308006,28,0.04953625798225403
1768405868.3734615,29,0.04953625798225403
1768405879.5639195,30,0.04953625798225403
1768405882.8243456,31,0.04953625798225403
1768405893.3927698,32,0.04953625798225403
1768405898.7193093,33,0.04953625798225403
1768405907.8578694,34,0.04953625798225403
1768405915.7242746,35,0.04953625798225403
1768405929.6151524,36,0.04953625798225403
1768405939.6831048,37,0.04953625798225403
1768405944.0560877,38,0.04953625798225403
1768405953.0350132,39,0.04953625798225403
1768405964.373028,40,0.04953625798225403
1768405973.318606,41,0.04953625798225403
1768405979.4884543,42,0.04953625798225403
1768405987.7782369,43,0.04953625798225403
1768405997.3370228,44,0.04953625798225403
1768406011.9273596,45,0.04953625798225403
1768406020.2173502,46,0.04953625798225403
1768406033.6497512,47,0.04953625798225403
1768406044.5365722,48,0.04953625798225403
1768406052.339881,49,0.04953625798225403
1768406058.0271676,50,0.04953625798225403
1768406068.0762808,51,0.04953625798225403
1768406081.356696,52,0.04953625798225403
1768406089.9431734,53,0.04953625798225403
1768406104.0424955,54,0.04953625798225403
1768406114.1128619,55,0.04953625798225403
1768406121.448241,56,0.04953625798225403
1768406132.3263686,57,0.04953625798225403
1768406138.8484483,58,0.04953625798225403
1768406141.3529735,59,0.04953625798225403
1768406150.0897133,60,0.04953625798225403
1768406155.271844,61,0.04953625798225403
1768406166.3075666,62,0.04953625798225403
1768406169.1044116,63,0.04953625798225403
1768406177.3851988,64,0.04953625798225403
1768406187.3096762,65,0.04953625798225403
1768406197.0412867,66,0.04953625798225403
1768406204.3673644,67,0.04953625798225403
1768406212.0305696,68,0.04953625798225403
1768406219.1486273,69,0.04953625798225403
1768406226.4510853,70,0.04953625798225403
1768406233.3031194,71,0.04953625798225403
1768406240.7980113,72,0.04953625798225403
1768406250.6967943,73,0.04953625798225403
1768406259.9512403,74,0.04953625798225403
1768406270.6680958,75,0.04953625798225403
1768406280.0472062,76,0.04953625798225403
1768406293.9769037,77,0.04953625798225403
1768406422.4246552,78,0.04953625798225403
1768406431.0650756,79,0.04953625798225403
1768406442.7257607,80,0.04953625798225403
1768406447.7320287,81,0.04953625798225403
1768406455.0660489,82,0.04953625798225403
1768406462.6143873,83,0.04953625798225403
1768406476.04514,84,0.04953625798225403
1768406480.8954184,85,0.04953625798225403
1768406488.762251,86,0.04953625798225403
1768406495.3362224,87,0.04953625798225403
1768406510.500229,88,0.04953625798225403
1768406514.397221,89,0.04953625798225403
1768406520.3560476,90,0.04953625798225403
1768406523.1158051,91,0.04953625798225403
1768406531.131628,92,0.04953625798225403
1768406538.521652,93,0.04953625798225403
1768406546.365502,94,0.04953625798225403
1768406555.0278385,95,0.04953625798225403
1768406573.2310004,96,0.04953625798225403
1768406585.5441813,97,0.04953625798225403
1768406591.9800265,98,0.04953625798225403
1768406599.0416822,99,0.04953625798225403
1768406604.9013941,100,0.04953625798225403
1768406611.7499874,101,0.04953625798225403
1768406622.2798264,102,0.04953625798225403
1768406627.517347,103,0.04953625798225403
1768406634.5387523,104,0.04953625798225403
1768406640.7658541,105,0.04953625798225403
1768406651.9825287,106,0.04953625798225403
1768406665.4024072,107,0.04953625798225403
1768406671.428973,108,0.04953625798225403
1768406682.7586045,109,0.04953625798225403
1768406703.310619,110,0.04953625798225403
1768406709.037084,111,0.04953625798225403
1768406720.0673358,112,0.04953625798225403
1768406723.6721032,113,0.04953625798225403
1768406736.6367633,114,0.04953625798225403
1768406743.2921848,115,0.04953625798225403
1768406753.8386104,116,0.04953625798225403
1768406764.395219,117,0.04953625798225403
1768406778.1628122,118,0.04953625798225403
1768406784.6925113,119,0.04953625798225403
1768406797.5661404,120,0.04953625798225403
1768406800.388414,121,0.04953625798225403
1768406817.3787756,122,0.04953625798225403
1768406826.5990782,123,0.04953625798225403
1768406837.294997,124,0.04953625798225403
1768406844.1566863,125,0.04953625798225403
1768406849.5448842,126,0.04953625798225403
1768406860.252048,127,0.04953625798225403
1768406868.731945,128,0.04953625798225403
1768406875.3896332,129,0.04953625798225403
1768406882.3747694,130,0.04953625798225403
1768406891.29643,131,0.04953625798225403
1768406905.8705933,132,0.04953625798225403
1768406911.3916254,133,0.04953625798225403
1768406919.8650174,134,0.04953625798225403
1768406927.0241137,135,0.04953625798225403
1768406933.2302136,136,0.04953625798225403
1768406941.710473,137,0.04953625798225403
1768406955.3308432,138,0.04953625798225403
1768406966.2992933,139,0.04953625798225403
1768406970.3074841,140,0.04953625798225403
1768406973.2391222,141,0.04953625798225403
1768406981.876547,142,0.04953625798225403
1768406992.7603,143,0.04953625798225403
1768407001.1034937,144,0.04953625798225403
1768407011.962827,145,0.04953625798225403
1768407016.4821615,146,0.04953625798225403
1768407027.8445716,147,0.04953625798225403
1768407032.2193742,148,0.04953625798225403
1768407043.103202,149,0.04953625798225403
1768407046.683189,150,0.04953625798225403
1768407059.9332964,151,0.04953625798225403
1768407069.7050865,152,0.04953625798225403
1768407083.2793567,153,0.04953625798225403
1768407087.6538076,154,0.04953625798225403
1768407104.902974,155,0.04953625798225403
1768407119.6138437,156,0.04953625798225403
1768407129.8537705,157,0.04953625798225403
1768407143.9278374,158,0.04953625798225403
1768407148.3022273,159,0.04953625798225403
1768407157.05427,160,0.04953625798225403
1768407164.5281386,161,0.04953625798225403
1768407170.729531,162,0.04953625798225403
1768407175.454709,163,0.04953625798225403
1768407179.0949345,164,0.04953625798225403
1768407192.8753326,165,0.04953625798225403
1768407195.2211497,166,0.04953625798225403
1768407207.2078102,167,0.04953625798225403
1768407211.3004441,168,0.04953625798225403
1768407222.8385234,169,0.04953625798225403
1768407232.7392824,170,0.04953625798225403
1768407244.0935628,171,0.04953625798225403
1768407254.654278,172,0.04953625798225403
1768407264.1023636,173,0.04953625798225403
1768407266.752224,174,0.04953625798225403
1768407279.7302167,175,0.04953625798225403
1768407289.9728646,176,0.04953625798225403
1768407302.6088521,177,0.04953625798225403
1768407311.0872843,178,0.04953625798225403
1768407324.2194088,179,0.04953625798225403
1768407338.6164265,180,0.04953625798225403
1768407348.5066042,181,0.04953625798225403
1768407359.068383,182,0.04953625798225403
1768407363.984072,183,0.04953625798225403
1768407375.1878715,184,0.04953625798225403
1768407383.1381097,185,0.04953625798225403
1768407394.1848378,186,0.04953625798225403
1768407402.3139155,187,0.04953625798225403
1768407409.6422863,188,0.04953625798225403
1768407421.312976,189,0.04953625798225403
1768407435.2194133,190,0.04953625798225403
1768407447.2304928,191,0.04953625798225403
1768407451.1741986,192,0.04953625798225403
1768407459.942722,193,0.04953625798225403
1768407471.9658427,194,0.04953625798225403
1768407476.317826,195,0.04953625798225403
1768407479.9465938,196,0.04953625798225403
1768407490.674595,197,0.04953625798225403
1768407503.150019,198,0.04953625798225403
1768407521.6171627,199,0.04953625798225403
1768407534.5664387,200,0.04953625798225403
