Wall time,Step,Value
1768406523.1157935,91,128.69168090820312
1768406531.1316156,92,129.8194580078125
1768406538.5216382,93,131.37139892578125
1768406546.3654895,94,128.80091857910156
1768406555.0278258,95,129.96836853027344
1768406573.2309887,96,129.34132385253906
1768406585.5441697,97,128.86080932617188
1768406591.980015,98,124.36238098144531
1768406599.0416713,99,125.30644989013672
1768406604.9013777,100,123.79684448242188
1768406611.749976,101,126.31734466552734
1768406622.2798097,102,126.97393798828125
1768406627.5173304,103,126.78629302978516
1768406634.5387387,104,125.4935073852539
1768406640.7658422,105,124.54853820800781
1768406651.9825122,106,127.46841430664062
1768406665.4023898,107,130.44554138183594
1768406671.428957,108,132.28871154785156
1768406682.7585883,109,134.1793975830078
1768406703.310608,110,137.9335479736328
1768406709.0370684,111,137.14556884765625
1768406720.067324,112,138.64036560058594
1768406723.6720865,113,137.3040313720703
1768406736.6367521,114,138.66217041015625
1768406743.2921736,115,139.88906860351562
1768406753.8385987,116,137.44735717773438
1768406764.3952038,117,135.2746124267578
1768406778.1627903,118,135.92471313476562
1768406784.6924992,119,133.45578002929688
1768406797.5661235,120,133.4645233154297
1768406800.3884017,121,132.04380798339844
1768406817.3787637,122,131.40414428710938
1768406826.5990472,123,134.97708129882812
1768406837.2949839,124,136.52052307128906
1768406844.1566687,125,136.58421325683594
1768406849.5448673,126,135.3328399658203
1768406860.2520325,127,136.65817260742188
1768406868.731934,128,135.02911376953125
1768406875.3896208,129,135.47616577148438
1768406882.374753,130,132.601806640625
1768406891.2964182,131,135.2164764404297
1768406905.8705745,132,135.56687927246094
1768406911.3916006,133,132.5341033935547
1768406919.8650012,134,130.6995391845703
1768406927.0241003,135,130.7783660888672
1768406933.2302012,136,131.4546356201172
1768406941.7104568,137,128.77432250976562
1768406955.3308303,138,131.602783203125
1768406966.299281,139,133.9379425048828
1768406970.3074715,140,133.08836364746094
1768406973.2390907,141,130.48263549804688
1768406981.876534,142,128.88536071777344
1768406992.7602885,143,132.3441619873047
1768407001.1034794,144,132.19522094726562
1768407011.9628146,145,132.9627685546875
1768407016.4821498,146,131.09201049804688
1768407027.8445597,147,134.651611328125
1768407032.219363,148,131.817626953125
1768407043.1031897,149,130.6768341064453
1768407046.683177,150,130.8455047607422
1768407059.9332845,151,133.9119415283203
1768407069.7050717,152,134.71029663085938
1768407083.2793431,153,135.1427764892578
1768407087.6537948,154,133.76092529296875
1768407104.9029627,155,133.95297241210938
1768407119.6138322,156,137.32618713378906
1768407129.8537593,157,135.7393035888672
1768407143.9278207,158,139.0642547607422
1768407148.3022156,159,137.1536407470703
1768407157.0542548,160,139.7441864013672
1768407164.5281227,161,138.94003295898438
1768407170.7295191,162,136.40257263183594
1768407175.4546983,163,132.9199981689453
1768407179.0949175,164,132.39891052246094
1768407192.8753211,165,134.44033813476562
1768407195.2211385,166,130.67738342285156
1768407207.2077932,167,132.46214294433594
1768407211.3004277,168,128.68820190429688
1768407222.8385117,169,132.10105895996094
1768407232.7392678,170,131.00372314453125
1768407244.0935507,171,131.03262329101562
1768407254.6542618,172,132.18954467773438
1768407264.1023514,173,133.25146484375
1768407266.752213,174,132.9973602294922
1768407279.7302046,175,131.56712341308594
1768407289.9728477,176,135.26683044433594
1768407302.608837,177,133.37948608398438
1768407311.0872726,178,135.59165954589844
1768407324.2193966,179,135.2835693359375
1768407338.616409,180,138.7095489501953
1768407348.5065746,181,139.04031372070312
1768407359.0683663,182,139.7591094970703
1768407363.9840548,183,138.0142364501953
1768407375.1878579,184,139.569091796875
1768407383.138098,185,136.24717712402344
1768407394.1848207,186,136.1520233154297
1768407402.3139036,187,134.41293334960938
1768407409.6422741,188,132.89292907714844
1768407421.3129597,189,129.54037475585938
1768407435.2193956,190,127.128173828125
1768407447.230482,191,127.92510223388672
1768407451.1741824,192,125.70441436767578
1768407459.942706,193,127.30570983886719
1768407471.9658267,194,127.88614654541016
1768407476.3178093,195,127.40213775634766
1768407479.9465783,196,124.70838165283203
1768407490.6745832,197,125.27345275878906
1768407503.150007,198,128.05543518066406
1768407521.617149,199,130.64169311523438
1768407534.5664048,200,132.72210693359375
1768407543.2293096,201,132.10702514648438
1768407560.309893,202,136.75498962402344
1768407564.3625965,203,134.62094116210938
1768407575.0781057,204,134.90567016601562
1768407582.3128445,205,134.67025756835938
1768407594.4660668,206,137.09568786621094
1768407604.5433505,207,138.09030151367188
1768407616.6877263,208,137.27349853515625
1768407624.3973634,209,136.208740234375
1768407632.7398493,210,133.10865783691406
1768407652.5099638,211,133.0775909423828
1768407664.5077834,212,131.6819305419922
1768407680.3326776,213,135.43966674804688
1768407693.9063518,214,136.6533966064453
1768407697.6435676,215,136.7650909423828
1768407705.9865022,216,135.58811950683594
1768407711.935984,217,133.36622619628906
1768407727.595828,218,133.49078369140625
1768407734.9748821,219,132.91763305664062
1768407746.2883468,220,134.53384399414062
1768407756.061838,221,133.8038787841797
1768407767.2454436,222,133.4967498779297
1768407777.1367576,223,132.6975860595703
1768407785.4522467,224,130.53453063964844
1768407790.4970734,225,131.260986328125
1768407799.4619074,226,131.64547729492188
1768407804.213606,227,130.7683563232422
1768407820.266407,228,131.47622680664062
1768407826.470185,229,130.5305633544922
1768407836.2012732,230,129.72909545898438
1768407846.7385018,231,131.224853515625
1768407862.152541,232,132.38656616210938
1768407872.3729753,233,133.48915100097656
1768407881.2844856,234,133.7031707763672
1768407893.43183,235,135.21795654296875
1768407897.5256126,236,133.0429229736328
1768407908.0621743,237,135.5814971923828
1768407912.6652236,238,131.74632263183594
1768407918.8546786,239,132.18016052246094
1768407928.9174252,240,132.4701385498047
1768407939.3046577,241,132.19773864746094
1768407947.8901615,242,129.90744018554688
1768407959.0515597,243,129.47581481933594
1768407969.1234436,244,129.13673400878906
1768407980.1345272,245,131.04684448242188
1768407996.6375272,246,134.82089233398438
1768408008.0013602,247,135.2158203125
1768408021.646959,248,139.27488708496094
1768408031.7179892,249,139.72325134277344
1768408041.6130052,250,139.84420776367188
1768408048.158442,251,137.1197967529297
1768408059.3504562,252,137.30186462402344
1768408070.553327,253,137.5245819091797
1768408073.9876575,254,136.4984130859375
1768408085.842011,255,136.3011932373047
1768408096.863973,256,135.99461364746094
1768408101.454015,257,133.52967834472656
1768408116.8771863,258,133.2667694091797
1768408124.4770489,259,133.27798461914062
1768408129.928783,260,131.13458251953125
1768408140.789257,261,132.92527770996094
1768408151.9821887,262,134.2242889404297
1768408167.6341374,263,135.8963623046875
1768408179.1563601,264,138.4879913330078
1768408187.0233517,265,135.98361206054688
1768408201.2327163,266,138.01600646972656
1768408220.0711806,267,142.32138061523438
1768408232.8621614,268,141.81053161621094
1768408240.7283509,269,141.41055297851562
1768408251.4454973,270,143.1090545654297
1768408261.537845,271,144.72140502929688
1768408276.405532,272,144.6063690185547
1768408287.7674344,273,140.55401611328125
1768408295.6330247,274,137.7834930419922
1768408302.5360308,275,138.0950164794922
1768408309.4493546,276,133.9798583984375
1768408317.6209817,277,131.74655151367188
1768408328.4816995,278,130.63253784179688
1768408341.885494,279,130.14938354492188
1768408350.2092419,280,128.5712127685547
1768408357.3652983,281,126.04835510253906
1768408367.2704015,282,124.25877380371094
1768408377.8209038,283,125.46847534179688
1768408383.2175915,284,125.58128356933594
1768408392.7918954,285,126.82042694091797
1768408402.205697,286,127.9256591796875
1768408414.024066,287,129.43540954589844
1768408421.9165773,288,128.8826141357422
1768408433.6106586,289,131.12327575683594
1768408440.617566,290,132.05673217773438
1768408448.124088,291,131.7520294189453
1768408458.8570707,292,133.20095825195312
1768408470.390916,293,134.90689086914062
1768408478.2274969,294,135.56507873535156
1768408485.3846807,295,134.9219970703125
1768408499.6773784,296,136.1049346923828
1768408504.437849,297,132.30181884765625
1768408512.8984683,298,131.8693389892578
1768408525.8525987,299,132.6818389892578
1768408534.8110852,300,133.5499267578125
1768408546.645323,301,135.98294067382812
1768408555.0858357,302,134.07823181152344
1768408564.7024426,303,132.48155212402344
1768408572.4826097,304,134.14080810546875
1768408587.8641386,305,135.11874389648438
1768408594.0768402,306,131.45994567871094
1768408604.773064,307,134.50877380371094
1768408614.0511794,308,135.01992797851562
1768408623.8037732,309,133.1406707763672
1768408629.1688802,310,130.7471466064453
1768408639.7420866,311,129.7864227294922
1768408647.5739338,312,129.50515747070312
1768408660.04063,313,129.27674865722656
1768408669.2843356,314,129.87510681152344
1768408686.4500256,315,129.32774353027344
1768408697.1680481,316,132.46075439453125
1768408710.4527442,317,129.8263702392578
1768408717.6329908,318,128.92095947265625
1768408731.413398,319,131.11378479003906
1768408745.1416266,320,136.16726684570312
1768408759.338824,321,138.53204345703125
1768408770.9863915,322,140.6060791015625
1768408778.6953557,323,139.34432983398438
1768408785.7690043,324,136.7359161376953
1768408796.9703093,325,137.4322509765625
1768408815.1492493,326,136.72735595703125
1768408818.5566425,327,135.6927032470703
1768408825.2549558,328,135.8697052001953
1768408829.3074448,329,132.03744506835938
1768408833.3402572,330,126.1844711303711
1768408845.018109,331,123.329345703125
1768408860.8148775,332,124.47744750976562
1768408871.5192316,333,126.76871490478516
1768408875.8943567,334,126.92829895019531
1768408880.2685661,335,123.61888885498047
1768408894.6612098,336,122.7969741821289
1768408904.7534225,337,123.746337890625
1768408918.6658823,338,125.84490203857422
1768408928.9147544,339,128.06210327148438
1768408938.1384706,340,130.4382781982422
1768408945.1357791,341,128.796875
1768408946.834147,342,123.75981903076172
1768408951.914052,343,120.55850219726562
1768408964.2421956,344,124.31245422363281
1768408973.135554,345,125.86485290527344
1768408984.498953,346,127.68002319335938
1768408995.1842198,347,128.09661865234375
1768409006.2049267,348,125.603515625
1768409019.8290238,349,126.19125366210938
1768409032.6401246,350,126.73519134521484
1768409045.1048095,351,129.03958129882812
1768409067.8489995,352,133.47506713867188
1768409078.6689436,353,133.36192321777344
1768409089.3646836,354,129.9539337158203
1768409100.504898,355,131.84754943847656
1768409108.1494186,356,128.77310180664062
1768409117.7552667,357,130.08050537109375
1768409130.8897662,358,132.83651733398438
1768409143.2200437,359,133.87368774414062
1768409149.585526,360,132.91134643554688
1768409157.5818553,361,132.0056915283203
1768409171.0443978,362,132.99070739746094
1768409182.2506402,363,134.2867431640625
1768409191.021334,364,135.09030151367188
1768409204.953968,365,135.0829315185547
1768409211.6539655,366,135.1884765625
1768409220.1043582,367,133.2050323486328
1768409231.4488244,368,131.9430694580078
1768409262.1557672,369,128.01272583007812
1768409273.9753125,370,128.82757568359375
1768409283.7062852,371,129.14410400390625
1768409298.9180176,372,127.7622299194336
1768409311.916061,373,130.03338623046875
1768409320.8539538,374,131.03311157226562
1768409329.9476647,375,128.8618927001953
1768409343.048195,376,130.56607055664062
1768409349.2624693,377,131.30572509765625
1768409363.0317311,378,132.80377197265625
1768409378.078468,379,136.14752197265625
1768409390.279349,380,138.73367309570312
1768409403.7223985,381,139.1251983642578
1768409416.6716156,382,138.84024047851562
1768409421.3616574,383,136.21424865722656
1768409431.7703044,384,136.51165771484375
1768409441.2249155,385,138.32281494140625
1768409449.7271812,386,137.28628540039062
1768409459.4981434,387,137.482177734375
1768409475.7722332,388,137.52894592285156
1768409491.7287834,389,138.02926635742188
1768409503.0890367,390,135.9060516357422
1768409509.684336,391,133.67947387695312
1768409519.2982998,392,132.11192321777344
1768409528.5840244,393,132.047119140625
1768409538.9910932,394,131.89610290527344
1768409547.813643,395,130.65908813476562
1768409578.0877817,396,134.2489013671875
1768409586.273525,397,135.09048461914062
1768409600.1771204,398,135.89920043945312
1768409605.8208969,399,132.8544158935547
1768409618.6351957,400,134.87982177734375
1768409630.136053,401,137.7960662841797
1768409640.2210126,402,136.3600311279297
1768409650.4182007,403,137.7486114501953
1768409661.1341956,404,137.9105224609375
1768409673.6220958,405,139.95733642578125
1768409679.8124955,406,135.22573852539062
1768409692.470272,407,137.52645874023438
1768409700.7855277,408,133.80081176757812
1768409713.2881165,409,134.9213409423828
1768409724.9579563,410,133.0527801513672
1768409733.6102242,411,130.96897888183594
1768409737.2405338,412,131.08091735839844
1768409749.9000585,413,131.1198272705078
1768409764.474613,414,131.5292510986328
1768409771.8019645,415,128.2623748779297
1768409781.68096,416,129.19041442871094
1768409798.3566153,417,128.4430389404297
1768409805.5333502,418,128.4146728515625
1768409815.425298,419,128.26197814941406
1768409825.6332712,420,127.53443145751953
1768409838.630488,421,129.66091918945312
1768409848.9054928,422,132.38743591308594
1768409860.6003106,423,133.1755828857422
1768409873.2467659,424,131.70169067382812
1768409885.2560778,425,135.05038452148438
1768409895.4767878,426,136.8470001220703
1768409906.4782386,427,136.52403259277344
1768409910.6034114,428,135.2282257080078
1768409920.65338,429,135.34182739257812
1768409926.5381188,430,134.43997192382812
1768409936.779158,431,133.6624755859375
1768409953.4636765,432,134.66285705566406
1768409961.2532525,433,131.6459197998047
1768409969.7363327,434,130.6345672607422
1768409982.9966104,435,130.67713928222656
1768409995.8141892,436,132.63522338867188
1768410009.435665,437,133.36570739746094
1768410021.8566887,438,136.23434448242188
1768410030.4538198,439,136.3900146484375
1768410033.6972384,440,134.94583129882812
1768410046.6334598,441,135.40093994140625
1768410056.7113674,442,134.46612548828125
1768410063.9332092,443,136.25497436523438
1768410074.024775,444,137.9248046875
1768410083.1634097,445,137.060546875
1768410095.7938263,446,137.63955688476562
1768410106.1914072,447,135.64761352539062
1768410114.533486,448,134.77452087402344
1768410119.5201643,449,132.93043518066406
1768410127.2326763,450,133.56900024414062
1768410136.3714437,451,131.9633026123047
1768410148.6858292,452,132.66839599609375
1768410161.159591,453,133.1359405517578
1768410175.0632293,454,135.0386505126953
1768410180.7082436,455,131.61502075195312
1768410185.7172608,456,126.37403869628906
1768410193.6853557,457,125.10826873779297
1768410209.9484942,458,126.68798065185547
1768410213.6861465,459,126.45526885986328
1768410224.713134,460,128.73422241210938
1768410237.0093355,461,130.6844482421875
1768410241.930087,462,127.14230346679688
1768410251.8193657,463,126.63307189941406
1768410263.0001724,464,124.66447448730469
1768410274.8453355,465,127.11016082763672
1768410284.5985115,466,130.3367919921875
1768410288.3950737,467,129.26675415039062
1768410292.507636,468,126.30072784423828
1768410300.0011377,469,127.09632873535156
1768410314.9139986,470,129.6625518798828
1768410327.6978037,471,131.26548767089844
1768410338.0989144,472,134.6666717529297
1768410344.6401331,473,133.60862731933594
1768410353.7336009,474,132.72280883789062
1768410357.9755049,475,130.95516967773438
1768410370.6080234,476,131.28672790527344
1768410375.6546721,477,132.24392700195312
1768410388.759153,478,135.70773315429688
1768410396.57264,479,135.17633056640625
1768410405.0041397,480,132.24514770507812
1768410416.687167,481,129.69447326660156
1768410419.6795275,482,126.01744842529297
1768410434.9252846,483,129.5708465576172
1768410447.5741463,484,131.51010131835938
1768410456.7048724,485,133.86514282226562
1768410466.5941699,486,133.06838989257812
1768410472.1523974,487,132.80746459960938
1768410485.763891,488,132.7462921142578
1768410488.428509,489,132.22373962402344
1768410496.7282615,490,130.94375610351562
1768410507.751159,491,131.7850799560547
1768410512.6827638,492,132.19802856445312
1768410521.4477065,493,129.42552185058594
1768410533.1001499,494,129.89344787597656
1768410544.4404035,495,129.31350708007812
1768410554.1952403,496,127.24957275390625
1768410560.8857963,497,127.90000915527344
1768410564.5120754,498,123.91463470458984
1768410574.7809286,499,127.72418975830078
1768410584.9836748,500,129.72789001464844
1768410596.3374078,501,129.74862670898438
1768410603.7285428,502,129.4666290283203
1768410608.249024,503,127.6688461303711
