Wall time,Step,Value
1768411231.690101,0,1.0
1768411255.4793975,1,1.0
1768411277.4549081,2,1.0
1768411321.3624108,3,1.0
1768411338.9179919,4,1.0
1768411360.8653126,5,1.0
1768411378.144515,6,0.8863848447799683
1768411383.2837074,7,0.6556591987609863
1768411535.453489,8,0.04953625798225403
1768411571.835356,9,0.04953625798225403
1768411587.7180355,10,0.04953625798225403
1768411628.5277486,11,0.04953625798225403
1768411654.2704391,12,0.04953625798225403
1768411671.4562085,13,0.04953625798225403
1768411676.890771,14,0.04953625798225403
1768411694.1248775,15,0.04953625798225403
1768411711.155402,16,0.04953625798225403
1768411720.9025588,17,0.04953625798225403
1768411739.0430317,18,0.04953625798225403
1768411750.967587,19,0.04953625798225403
1768411766.725816,20,0.04953625798225403
1768411778.9680142,21,0.04953625798225403
1768411791.8916373,22,0.04953625798225403
1768411801.9552379,23,0.04953625798225403
1768411812.518618,24,0.04953625798225403
1768411822.7301683,25,0.04953625798225403
1768411832.1243544,26,0.04953625798225403
1768411841.3619747,27,0.04953625798225403
1768411852.8777258,28,0.04953625798225403
1768411864.551357,29,0.04953625798225403
1768411875.714453,30,0.04953625798225403
1768411886.8438075,31,0.04953625798225403
1768411897.3389826,32,0.04953625798225403
1768411909.3080764,33,0.04953625798225403
1768411917.3213792,34,0.04953625798225403
1768411921.8479433,35,0.04953625798225403
1768411934.884532,36,0.04953625798225403
1768411952.6650858,37,0.04953625798225403
1768411955.75194,38,0.04953625798225403
1768411964.5462105,39,0.04953625798225403
1768411970.18623,40,0.04953625798225403
1768411978.5050037,41,0.04953625798225403
1768411983.9830556,42,0.04953625798225403
1768411991.1643565,43,0.04953625798225403
1768412002.931123,44,0.04953625798225403
1768412010.9295404,45,0.04953625798225403
1768412014.6229749,46,0.04953625798225403
1768412027.3657687,47,0.04953625798225403
1768412037.7348068,48,0.04953625798225403
1768412047.4817767,49,0.04953625798225403
1768412060.2614696,50,0.04953625798225403
1768412072.5382497,51,0.04953625798225403
1768412082.1260595,52,0.04953625798225403
1768412090.6240356,53,0.04953625798225403
1768412101.3096871,54,0.04953625798225403
1768412115.616728,55,0.04953625798225403
1768412123.7997205,56,0.04953625798225403
1768412127.3730922,57,0.04953625798225403
1768412137.868799,58,0.04953625798225403
1768412139.2202628,59,0.04953625798225403
1768412150.0670278,60,0.04953625798225403
1768412158.5402913,61,0.04953625798225403
1768412165.5647771,62,0.04953625798225403
1768412175.1630538,63,0.04953625798225403
1768412185.1867878,64,0.04953625798225403
