Wall time,Step,Value
1768411231.6900885,0,-157.2332000732422
1768411255.479385,1,3.44573974609375
1768411277.454896,2,-36.54300308227539
1768411321.3623986,3,-58.1081657409668
1768411338.91798,4,-77.04110717773438
1768411360.8652997,5,-91.98749542236328
1768411378.144504,6,-100.01028442382812
1768411383.2836957,7,-71.93973541259766
1768411535.4534776,8,-67.150390625
1768411571.835344,9,-47.26457595825195
1768411587.7180243,10,-18.896785736083984
1768411628.5277374,11,-21.023752212524414
1768411654.270428,12,0.9632656574249268
1768411671.4561963,13,27.66842269897461
1768411676.8907595,14,55.42258071899414
1768411694.1248667,15,85.02037811279297
1768411711.1553907,16,114.46013641357422
1768411720.9025466,17,114.58940887451172
1768411739.0430207,18,133.6259002685547
1768411750.9675753,19,131.9986572265625
1768411766.7258043,20,133.89346313476562
1768411778.968003,21,135.2257537841797
1768411791.891626,22,139.30650329589844
1768411801.9552264,23,137.2365264892578
1768411812.518605,24,139.16976928710938
1768411822.730157,25,140.0637664794922
1768411832.1243424,26,137.6532440185547
1768411841.3619635,27,138.43101501464844
1768411852.8777149,28,135.47784423828125
1768411864.5513446,29,139.5934600830078
1768411875.7144425,30,139.8284912109375
1768411886.8437953,31,137.80694580078125
1768411897.3389704,32,137.39187622070312
1768411909.308066,33,137.86654663085938
1768411917.3213663,34,137.60296630859375
1768411921.8479307,35,135.33639526367188
1768411934.8845022,36,138.38853454589844
1768411952.6650555,37,139.71975708007812
1768411955.7519143,38,137.84161376953125
1768411964.5461993,39,135.83743286132812
1768411970.1862187,40,133.5495147705078
1768411978.5049925,41,134.07754516601562
1768411983.9830413,42,132.07814025878906
1768411991.1643448,43,132.82862854003906
1768412002.931112,44,132.2438201904297
1768412010.9295287,45,134.95504760742188
1768412014.622964,46,131.18807983398438
1768412027.3657572,47,130.8880615234375
1768412037.7347915,48,133.225341796875
1768412047.4817543,49,133.68797302246094
1768412060.261458,50,137.32492065429688
1768412072.5382378,51,138.56222534179688
1768412082.1260471,52,141.30349731445312
1768412090.6240244,53,141.1700897216797
1768412101.3096752,54,142.81695556640625
1768412115.616698,55,144.519287109375
1768412123.7997074,56,146.93798828125
1768412127.373081,57,143.7569122314453
1768412137.868788,58,144.6972198486328
1768412139.2202516,59,141.00888061523438
1768412150.0670147,60,138.92822265625
1768412158.5402794,61,135.456787109375
1768412165.5647664,62,133.1023406982422
1768412175.1630425,63,133.56614685058594
1768412185.1867766,64,132.84942626953125
1768412195.081104,65,130.64500427246094
1768412209.1273303,66,133.33583068847656
1768412215.8561413,67,135.07168579101562
1768412226.4207869,68,135.71295166015625
1768412235.2156565,69,139.64080810546875
1768412250.5438979,70,141.59649658203125
1768412260.4721298,71,144.2097625732422
1768412270.6828177,72,146.23304748535156
1768412277.0606496,73,145.4455108642578
1768412289.6441545,74,145.4983367919922
1768412294.4794157,75,143.71304321289062
1768412298.35994,76,138.57235717773438
1768412313.132603,77,142.50584411621094
1768412322.2432628,78,141.9256134033203
1768412334.8614068,79,142.57858276367188
1768412347.128155,80,142.3726806640625
1768412357.8502986,81,143.0189971923828
1768412362.173257,82,139.1875457763672
1768412374.892149,83,141.1551971435547
1768412386.7186394,84,141.41409301757812
1768412394.8774314,85,143.68386840820312
1768412402.7190914,86,144.5653839111328
1768412410.8771763,87,140.59445190429688
1768412421.5637205,88,141.50254821777344
1768412428.1124978,89,138.24549865722656
1768412431.1998374,90,133.76109313964844
1768412439.381919,91,132.45367431640625
1768412448.0151613,92,134.56198120117188
1768412460.4510758,93,135.67108154296875
1768412467.179923,94,134.26715087890625
1768412480.4424138,95,134.20236206054688
1768412493.524715,96,135.58721923828125
1768412499.7787244,97,134.31033325195312
1768412514.9231846,98,135.0875244140625
1768412520.9955888,99,136.15145874023438
1768412529.9711854,100,138.22532653808594
1768412541.6261196,101,140.342529296875
1768412551.5541267,102,141.6976776123047
1768412559.7349863,103,137.72714233398438
1768412565.3536158,104,136.83035278320312
1768412575.9189923,105,137.142333984375
1768412586.1283643,106,138.70565795898438
1768412596.7811928,107,141.98463439941406
1768412602.8526695,108,138.56300354003906
1768412612.9057603,109,139.0810089111328
1768412616.6404493,110,136.14710998535156
1768412628.9523609,111,135.24879455566406
1768412640.115438,112,135.59909057617188
1768412652.197278,113,138.2607421875
1768412662.3754985,114,138.1387176513672
1768412668.0162458,115,134.36575317382812
1768412673.9720757,116,131.9078369140625
1768412677.9772785,117,128.3120574951172
1768412688.4737868,118,129.88218688964844
1768412698.4009595,119,131.22531127929688
1768412706.8989255,120,134.19183349609375
1768412721.2503488,121,133.47653198242188
1768412729.569727,122,133.3046112060547
1768412741.5389376,123,133.25482177734375
1768412748.5975447,124,133.53659057617188
1768412754.8746774,125,135.44581604003906
1768412757.655755,126,133.62237548828125
1768412768.2199163,127,136.8771209716797
1768412778.4446054,128,136.17369079589844
1768412790.108189,129,136.75540161132812
1768412803.5171995,130,139.12493896484375
1768412813.2304866,131,139.1568145751953
1768412822.6667314,132,137.91607666015625
1768412835.9189467,133,138.32302856445312
1768412848.8656776,134,140.2988739013672
1768412854.3349712,135,140.14605712890625
1768412863.9471421,136,142.4962615966797
1768412875.8728898,137,141.4718017578125
1768412890.3609905,138,143.93887329101562
1768412905.483938,139,144.49134826660156
1768412912.8693988,140,142.20896911621094
1768412917.829152,141,139.20669555664062
1768412929.3398356,142,139.7758331298828
1768412942.5348198,143,140.86727905273438
1768412952.7593296,144,140.99560546875
1768412965.9759743,145,143.46514892578125
1768412973.6571932,146,141.16859436035156
1768412980.566477,147,139.56236267089844
1768412991.379349,148,138.06317138671875
1768412994.5995889,149,133.50289916992188
