Wall time,Step,Value
1768405428.4663615,0,39.91751480102539
1768405529.3636272,1,0.19821085035800934
1768405547.0305471,2,0.23110592365264893
1768405550.561683,3,0.7160071134567261
1768405588.0600271,4,0.2573370933532715
1768405603.221668,5,147.47035217285156
1768405615.850265,6,0.6001694202423096
1768405629.52353,7,0.602497398853302
1768405637.0702727,8,0.7512475848197937
1768405646.048511,9,275.029052734375
1768405651.836356,10,0.8960176110267639
1768405661.5532005,11,142.1970977783203
1768405679.4238882,12,1.531510591506958
1768405694.0453157,13,1.2768123149871826
1768405697.9267719,14,1.6999402046203613
1768405711.599466,15,2.8605704307556152
1768405720.2619872,16,132.08184814453125
1768405733.3215673,17,2.509986639022827
1768405749.5538113,18,124.11878967285156
1768405763.5673678,19,103.91143798828125
1768405772.7186313,20,2.388249397277832
1768405798.9764378,21,4.3271894454956055
1768405810.4970765,22,4.822076797485352
1768405818.6819322,23,6.238661289215088
1768405822.4171455,24,89.70964050292969
1768405832.189944,25,5.216418266296387
1768405845.12689,26,7.477062702178955
1768405854.0815194,27,203.5120849609375
1768405860.0308092,28,8.392561912536621
1768405868.3734696,29,114.9336166381836
1768405879.5639298,30,7.9432783126831055
1768405882.8243535,31,14.322042465209961
1768405893.3927946,32,2.822049379348755
1768405898.7193165,33,8.61533260345459
1768405907.8578777,34,80.54976654052734
1768405915.724284,35,10.306196212768555
1768405929.6151602,36,7.551975727081299
1768405939.683113,37,8.18768310546875
1768405944.0560958,38,12.062580108642578
1768405953.0350206,39,224.09007263183594
1768405964.3730402,40,65.15509033203125
1768405973.3186176,41,59.07477569580078
1768405979.488467,42,74.65652465820312
1768405987.7782493,43,8.901350975036621
1768405997.3370333,44,110.41580200195312
1768406011.927372,45,57.655555725097656
1768406020.2173586,46,53.054996490478516
1768406033.6497595,47,9.400854110717773
1768406044.536594,48,84.16722106933594
1768406052.339894,49,46.83552551269531
1768406058.0271802,50,15.420265197753906
1768406068.076289,51,74.78910827636719
1768406081.3567088,52,37.377498626708984
1768406089.9431853,53,7.18438196182251
1768406104.0425036,54,13.987218856811523
1768406114.1128798,55,35.417274475097656
1768406121.4482522,56,46.58435821533203
1768406132.3263958,57,29.518672943115234
1768406138.8484564,58,63.81869125366211
1768406141.3529856,59,120.49789428710938
1768406150.089726,60,111.2320556640625
1768406155.2718558,61,66.39429473876953
