Wall time,Step,Value
1768400242.5531805,0,-117.00373840332031
1768400268.7241657,1,-136.3092041015625
1768400286.5914223,2,-63.77387619018555
1768400316.277841,3,-206.3639678955078
1768400339.7772596,4,-139.4982452392578
1768400362.5037582,5,-145.0291290283203
1768400381.7807782,6,-146.48007202148438
1768400400.6993792,7,-146.28634643554688
1768400457.9885368,8,151.54139709472656
1768400497.6249306,9,107.3791732788086
1768400585.6874,10,123.31515502929688
1768400680.635129,11,131.09857177734375
1768400727.3858643,12,141.07644653320312
1768400733.6379056,13,117.37943267822266
1768400749.5537198,14,138.44676208496094
1768400763.72401,15,143.42050170898438
1768400780.8977227,16,146.95855712890625
1768400793.0038862,17,129.8928680419922
1768400807.1752124,18,137.6217498779297
1768400817.7397714,19,138.97744750976562
1768400829.0626285,20,137.2210693359375
1768400843.7095017,21,136.56011962890625
1768400852.8188207,22,131.58119201660156
1768400880.9197512,23,157.23565673828125
1768400894.1816971,24,138.66098022460938
1768400906.6071296,25,153.33966064453125
1768400919.9825273,26,159.08299255371094
1768400928.1056116,27,133.73635864257812
1768400931.1928115,28,110.94790649414062
1768400943.0271227,29,149.83697509765625
1768400952.92131,30,149.0045166015625
1768400959.6500297,31,130.68605041503906
1768400967.511134,32,135.2578582763672
1768400976.747696,33,145.12579345703125
1768400988.3833165,34,159.01425170898438
1768400994.1593409,35,117.61869049072266
1768401000.5700905,36,111.52046966552734
1768401006.3450952,37,118.0855712890625
1768401015.767673,38,141.7131805419922
1768401025.2190416,39,108.1029052734375
1768401040.8612602,40,153.06298828125
1768401052.8398716,41,142.94723510742188
1768401062.5522013,42,142.57081604003906
1768401069.9163308,43,129.33726501464844
1768401079.3522434,44,145.34629821777344
1768401093.0910661,45,171.35110473632812
1768401095.0784748,46,105.14816284179688
1768401104.3504689,47,134.60491943359375
1768401113.460652,48,144.7172088623047
1768401122.2544913,49,140.15505981445312
1768401133.1378582,50,137.4979248046875
1768401143.5070024,51,138.61717224121094
1768401148.9857652,52,122.7419204711914
1768401159.0081432,53,139.2051544189453
1768401167.8202622,54,140.30641174316406
1768401180.5606792,55,150.65000915527344
1768401187.289926,56,128.740478515625
1768401199.5553231,57,162.8906707763672
1768401211.6629012,58,153.23219299316406
1768401220.296994,59,141.34158325195312
1768401226.3882833,60,122.65949249267578
1768401236.5673997,61,138.04779052734375
1768401245.8374887,62,138.28883361816406
1768401250.0385263,63,106.73442840576172
1768401257.7202787,64,133.64303588867188
1768401263.3588836,65,122.20633697509766
1768401272.310011,66,144.94833374023438
1768401281.2270648,67,139.97080993652344
1768401290.6199408,68,145.5069580078125
1768401299.8554928,69,142.5897979736328
1768401310.0665329,70,141.5597686767578
1768401317.3982968,71,136.55584716796875
1768401328.721263,72,156.54110717773438
1768401340.8269346,73,158.01087951660156
1768401350.7211573,74,141.2381134033203
1768401360.7747595,75,143.75196838378906
1768401368.9319737,76,129.93319702148438
1768401380.0941556,77,150.54165649414062
1768401390.272072,78,141.7266082763672
1768401402.3788145,79,161.3957061767578
1768401409.2665713,80,132.8570556640625
1768401426.4418757,81,165.74462890625
1768401437.0064492,82,139.967529296875
1768401447.0594413,83,146.28932189941406
1768401456.7942796,84,142.8701934814453
1768401468.4204204,85,148.4587860107422
1768401480.2107174,86,137.74827575683594
1768401483.7736151,87,111.29663848876953
1768401489.5493665,88,119.26231384277344
1768401498.8198652,89,127.3481674194336
1768401508.0906284,90,134.21969604492188
1768401519.7433395,91,144.728759765625
1768401535.2279806,92,150.02296447753906
1768401542.2524211,93,129.34803771972656
1768401549.140574,94,130.72190856933594
1768401565.3696017,95,156.0196533203125
1768401568.4574735,96,107.92626953125
1768401580.2454152,97,146.64955139160156
1768401587.304954,98,120.39893341064453
1768401591.980485,99,105.91524505615234
1768401601.0922914,100,134.18946838378906
1768401607.343928,101,123.38491821289062
1768401619.769254,102,139.6603240966797
1768401630.139141,103,130.9187774658203
1768401637.9804215,104,132.3863525390625
1768401649.3035727,105,126.25690460205078
1768401658.8807797,106,130.27392578125
1768401668.150683,107,132.00167846679688
1768401680.0961084,108,138.19448852539062
1768401691.8617883,109,154.00372314453125
1768401701.5961359,110,141.4941864013672
1768401718.8977184,111,162.98727416992188
1768401729.2670734,112,138.385498046875
1768401741.0556283,113,145.83328247070312
1768401751.1094937,114,139.77896118164062
1768401761.0277092,115,133.73023986816406
1768401772.031383,116,149.1242218017578
1768401782.7179754,117,148.0768585205078
1768401791.95571,118,134.74746704101562
1768401801.382668,119,131.8083953857422
1768401812.2283778,120,128.66551208496094
1768401822.5978534,121,141.260498046875
1768401833.922761,122,147.69163513183594
1768401843.1933305,123,131.33511352539062
1768401852.7705455,124,139.62451171875
1768401859.9763248,125,125.55677032470703
1768401864.4928653,126,114.455078125
1768401879.6166158,127,158.80043029785156
1768401885.572353,128,126.013427734375
1768401890.2154624,129,112.53501892089844
1768401898.8490992,130,136.1506805419922
1768401909.3848412,131,137.88929748535156
1768401920.4254842,132,143.33273315429688
1768401929.0589051,133,130.15003967285156
1768401935.9474258,134,123.34103393554688
1768401941.5763633,135,119.07038879394531
1768401947.3629274,136,116.67780303955078
1768401960.7163353,137,135.31137084960938
1768401978.3674374,138,159.43304443359375
1768401987.318571,139,117.70329284667969
1768402000.5117393,140,151.05398559570312
1768402024.348009,141,150.6732635498047
1768402036.774378,142,139.05368041992188
1768402052.2135723,143,161.42730712890625
1768402063.2533345,144,137.8612060546875
1768402073.3074496,145,150.8856658935547
1768402081.9505668,146,128.47885131835938
1768402087.227021,147,109.07425689697266
1768402103.2702332,148,139.4442901611328
1768402111.2682018,149,126.59518432617188
1768402122.874227,150,153.31277465820312
1768402140.4926596,151,167.31613159179688
1768402153.0506098,152,155.9990234375
1768402160.862092,153,132.6806640625
1768402169.6567805,154,138.84327697753906
1768402187.6777742,155,157.92449951171875
1768402189.665729,156,106.8913803100586
1768402200.0360787,157,134.7032928466797
1768402217.3703,158,134.65077209472656
1768402226.6406167,159,136.36309814453125
1768402236.2276351,160,136.49208068847656
1768402249.443296,161,155.31346130371094
1768402261.3885934,162,142.45974731445312
1768402275.8525867,163,161.68946838378906
1768402289.838727,164,157.78831481933594
1768402300.490932,165,141.6068115234375
1768402306.5626092,166,119.82730865478516
1768402318.6677637,167,143.9393310546875
1768402327.3015883,168,137.782470703125
1768402334.030624,169,127.47681427001953
1768402345.6667051,170,128.90902709960938
1768402352.3949282,171,127.88508605957031
1768402358.6455686,172,131.31756591796875
1768402365.055135,173,117.6336898803711
1768402372.420209,174,125.5663833618164
1768402385.6361558,175,163.0576171875
1768402399.8064644,176,155.4560089111328
1768402412.866546,177,154.5408172607422
1768402423.881428,178,138.0963897705078
1768402435.8261728,179,143.57859802246094
1768402449.4976952,180,146.75457763671875
1768402462.4433963,181,157.88973999023438
1768402470.4559503,182,121.88986206054688
1768402478.318645,183,127.98646545410156
1768402488.8149397,184,132.92721557617188
1768402505.8302748,185,142.21615600585938
1768402515.359061,186,149.3361053466797
1768402529.3453803,187,147.3773956298828
1768402542.2245457,188,161.01268005371094
1768402547.683581,189,126.19503021240234
1768402560.1081665,190,162.13583374023438
1768402569.2190402,191,139.3367462158203
1768402575.3355072,192,124.6754379272461
1768402587.6210036,193,162.71395874023438
1768402600.1794007,194,148.14964294433594
1768402613.3723862,195,136.71316528320312
1768402623.9015825,196,141.53927612304688
1768402635.2241762,197,150.1290740966797
1768402649.5858533,198,143.2126007080078
1768402660.0806837,199,132.33909606933594
1768402668.0795372,200,140.81044006347656
1768402680.3220336,201,131.7834930419922
1768402697.8141773,202,149.30831909179688
1768402708.785854,203,149.96026611328125
1768402720.4585748,204,149.42764282226562
1768402729.5355616,205,143.2303924560547
1768402735.15445,206,121.17933654785156
1768402747.609949,207,139.54295349121094
1768402750.1966472,208,106.64533233642578
1768402757.061468,209,131.90342712402344
1768402762.0435817,210,115.62744140625
1768402772.423776,211,127.55397033691406
1768402781.0234237,212,117.4197006225586
1768402791.3940601,213,137.83387756347656
1768402797.8048673,214,123.74298095703125
1768402809.2866094,215,136.36280822753906
1768402816.1757584,216,126.01746368408203
1768402826.705649,217,115.5774154663086
1768402843.145795,218,139.09523010253906
1768402844.9392292,219,105.78572845458984
1768402857.067485,220,143.6880645751953
1768402866.65367,221,137.8571014404297
1768402876.0845125,222,143.6044921875
1768402888.5090132,223,132.09417724609375
1768402899.5228865,224,133.8742218017578
1768402913.557806,225,137.587646484375
1768402920.7639742,226,111.781982421875
1768402933.368867,227,138.98936462402344
1768402940.2575014,228,119.41141510009766
1768402955.5373347,229,149.00257873535156
1768402959.703861,230,108.52169036865234
1768402972.7628794,231,149.72042846679688
1768402978.0605433,232,115.08924102783203
1768402989.2245245,233,138.1869354248047
1768403001.148612,234,147.59896850585938
1768403007.731842,235,134.75222778320312
1768403011.454292,236,116.56497955322266
1768403022.9367573,237,119.54374694824219
1768403045.0219722,238,147.67715454101562
1768403055.832925,239,147.9620819091797
1768403062.8568635,240,122.85687255859375
1768403075.4388714,241,145.13307189941406
1768403082.9603858,242,133.7679443359375
1768403090.7731125,243,136.03829956054688
1768403106.0542395,244,160.51109313964844
1768403113.2346344,245,131.14776611328125
1768403123.570042,246,151.48638916015625
1768403130.7987359,247,127.2108154296875
1768403144.024491,248,145.03062438964844
1768403152.1816957,249,131.60780334472656
1768403156.6985595,250,110.62391662597656
1768403175.2944787,251,150.7109832763672
1768403187.9207358,252,152.12091064453125
1768403193.6729343,253,126.72059631347656
1768403200.5371325,254,124.12810516357422
1768403215.0259252,255,135.14407348632812
