Epochs,Normal Epoch Times,PAI Epoch Times
0,1.653315782546997,
1,0.7254359722137451,
2,0.7384614944458008,
3,0.8836779594421387,
4,0.7834000587463379,
5,0.7754015922546387,
6,0.7493128776550293,
7,0.9351139068603516,
8,1.0022435188293457,
9,0.8483221530914307,
10,0.81374192237854,
11,0.8154997825622559,
12,0.9964516162872314,
13,0.8521928787231445,
14,0.8399426937103271,
15,0.9120063781738281,
16,1.1384077072143555,
17,0.9159185886383057,
18,1.0106394290924072,
19,0.9345934391021729,
20,1.109206199645996,
21,1.0127344131469727,
22,0.9742085933685303,
23,0.9472835063934326,
24,1.155745029449463,
25,0.9317562580108643,
26,0.9077572822570801,
