Epochs,Normal Epoch Times,PAI Epoch Times
0,1.653315782546997,
1,0.7254359722137451,
2,0.7384614944458008,
3,0.8836779594421387,
4,0.7834000587463379,
5,0.7754015922546387,
6,0.7493128776550293,
7,0.8721823692321777,
8,0.9707541465759277,
9,0.9525747299194336,
10,0.9285085201263428,
11,0.9298205375671387,
12,1.0801959037780762,
13,0.8922603130340576,
14,1.0609285831451416,
15,1.0516149997711182,
16,1.1223361492156982,
17,1.0262126922607422,
18,0.9902329444885254,
19,1.002012014389038,
20,1.121314525604248,
21,0.9603276252746582,
22,0.9979259967803955,
23,1.0895445346832275,
24,1.345714807510376,
25,1.2810018062591553,
26,1.6229276657104492,
