Epochs,Normal Epoch Times,PAI Epoch Times
0,1.6868500709533691,
1,0.7465054988861084,
2,0.7394359111785889,
3,0.7433254718780518,
4,0.8481647968292236,
5,0.7616908550262451,
6,0.7480707168579102,
7,0.7341809272766113,
8,0.9369022846221924,
9,0.8153088092803955,
10,0.7093250751495361,
11,0.7054727077484131,
12,0.8276596069335938,
13,0.7514915466308594,
14,0.7208237648010254,
15,0.7465920448303223,
16,0.897022008895874,
17,0.758673906326294,
18,0.7664780616760254,
19,0.7512373924255371,
20,0.8746209144592285,
21,0.8874297142028809,
22,0.8526871204376221,
23,0.8762619495391846,
24,0.9537627696990967,
25,0.8656883239746094,
26,0.8524613380432129,
27,0.9286742210388184,
28,1.0258996486663818,
29,0.8984286785125732,
30,0.895535945892334,
31,0.9103512763977051,
32,1.0324602127075195,
33,0.9039106369018555,
34,0.8788847923278809,
35,0.9014973640441895,
36,0.8810853958129883,
37,1.0009613037109375,
38,0.9078445434570312,
39,0.9149637222290039,
