Epochs,Normal Epoch Times,PAI Epoch Times
0,171.98222374916077,
1,1602.0243291854858,
2,296.91214656829834,
3,173.26097750663757,
4,72.92421865463257,
5,108.54743337631226,
6,99.01737666130066,
7,85.8739492893219,
8,108.5411868095398,
9,350.0931556224823,
10,133.226092338562,
